"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2509.text","..\python\data_random\2509.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5450.text","..\python\data_random\5450.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3287.text","..\python\data_random\3287.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2718.text","..\python\data_random\2718.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3092.text","..\python\data_random\3092.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6425.text","..\python\data_random\6425.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6051.text","..\python\data_random\6051.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1594.text","..\python\data_random\1594.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5064.text","..\python\data_random\5064.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5411.text","..\python\data_random\5411.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9984.text","..\python\data_random\9984.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8355.text","..\python\data_random\8355.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4927.text","..\python\data_random\4927.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4522.text","..\python\data_random\4522.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2089.text","..\python\data_random\2089.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4225.text","..\python\data_random\4225.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1398.text","..\python\data_random\1398.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9848.text","..\python\data_random\9848.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3319.text","..\python\data_random\3319.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9374.text","..\python\data_random\9374.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4700.text","..\python\data_random\4700.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6079.text","..\python\data_random\6079.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6923.text","..\python\data_random\6923.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3280.text","..\python\data_random\3280.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6665.text","..\python\data_random\6665.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7486.text","..\python\data_random\7486.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1381.text","..\python\data_random\1381.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5878.text","..\python\data_random\5878.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5127.text","..\python\data_random\5127.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2331.text","..\python\data_random\2331.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3289.text","..\python\data_random\3289.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8759.text","..\python\data_random\8759.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2180.text","..\python\data_random\2180.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4538.text","..\python\data_random\4538.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7284.text","..\python\data_random\7284.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7065.text","..\python\data_random\7065.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9816.text","..\python\data_random\9816.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3803.text","..\python\data_random\3803.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\772.text","..\python\data_random\772.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4024.text","..\python\data_random\4024.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5653.text","..\python\data_random\5653.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8763.text","..\python\data_random\8763.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7884.text","..\python\data_random\7884.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9714.text","..\python\data_random\9714.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2729.text","..\python\data_random\2729.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7842.text","..\python\data_random\7842.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1597.text","..\python\data_random\1597.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5409.text","..\python\data_random\5409.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\929.text","..\python\data_random\929.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6241.text","..\python\data_random\6241.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2770.text","..\python\data_random\2770.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8203.text","..\python\data_random\8203.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7717.text","..\python\data_random\7717.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2318.text","..\python\data_random\2318.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6233.text","..\python\data_random\6233.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6355.text","..\python\data_random\6355.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6688.text","..\python\data_random\6688.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1869.text","..\python\data_random\1869.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3393.text","..\python\data_random\3393.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5220.text","..\python\data_random\5220.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8762.text","..\python\data_random\8762.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4195.text","..\python\data_random\4195.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5529.text","..\python\data_random\5529.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6922.text","..\python\data_random\6922.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5543.text","..\python\data_random\5543.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9282.text","..\python\data_random\9282.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6138.text","..\python\data_random\6138.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8334.text","..\python\data_random\8334.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8408.text","..\python\data_random\8408.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6775.text","..\python\data_random\6775.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\264.text","..\python\data_random\264.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5320.text","..\python\data_random\5320.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7342.text","..\python\data_random\7342.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1563.text","..\python\data_random\1563.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\608.text","..\python\data_random\608.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6817.text","..\python\data_random\6817.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\750.text","..\python\data_random\750.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7354.text","..\python\data_random\7354.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7719.text","..\python\data_random\7719.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4708.text","..\python\data_random\4708.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9034.text","..\python\data_random\9034.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9140.text","..\python\data_random\9140.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8420.text","..\python\data_random\8420.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6805.text","..\python\data_random\6805.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9862.text","..\python\data_random\9862.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1481.text","..\python\data_random\1481.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7038.text","..\python\data_random\7038.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9164.text","..\python\data_random\9164.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9552.text","..\python\data_random\9552.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7807.text","..\python\data_random\7807.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5114.text","..\python\data_random\5114.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7520.text","..\python\data_random\7520.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1955.text","..\python\data_random\1955.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3501.text","..\python\data_random\3501.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2452.text","..\python\data_random\2452.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4693.text","..\python\data_random\4693.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3486.text","..\python\data_random\3486.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6600.text","..\python\data_random\6600.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7073.text","..\python\data_random\7073.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3252.text","..\python\data_random\3252.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6733.text","..\python\data_random\6733.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9143.text","..\python\data_random\9143.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6511.text","..\python\data_random\6511.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\670.text","..\python\data_random\670.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7887.text","..\python\data_random\7887.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4145.text","..\python\data_random\4145.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9382.text","..\python\data_random\9382.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3098.text","..\python\data_random\3098.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1814.text","..\python\data_random\1814.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6569.text","..\python\data_random\6569.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3427.text","..\python\data_random\3427.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5592.text","..\python\data_random\5592.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3522.text","..\python\data_random\3522.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9266.text","..\python\data_random\9266.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5108.text","..\python\data_random\5108.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\329.text","..\python\data_random\329.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2977.text","..\python\data_random\2977.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5811.text","..\python\data_random\5811.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8610.text","..\python\data_random\8610.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1817.text","..\python\data_random\1817.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5568.text","..\python\data_random\5568.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6244.text","..\python\data_random\6244.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3689.text","..\python\data_random\3689.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5441.text","..\python\data_random\5441.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5210.text","..\python\data_random\5210.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8594.text","..\python\data_random\8594.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\471.text","..\python\data_random\471.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1772.text","..\python\data_random\1772.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9511.text","..\python\data_random\9511.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2480.text","..\python\data_random\2480.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3292.text","..\python\data_random\3292.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5863.text","..\python\data_random\5863.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4315.text","..\python\data_random\4315.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5696.text","..\python\data_random\5696.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2599.text","..\python\data_random\2599.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3611.text","..\python\data_random\3611.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4142.text","..\python\data_random\4142.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7491.text","..\python\data_random\7491.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7112.text","..\python\data_random\7112.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7941.text","..\python\data_random\7941.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3357.text","..\python\data_random\3357.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4044.text","..\python\data_random\4044.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1121.text","..\python\data_random\1121.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6801.text","..\python\data_random\6801.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7108.text","..\python\data_random\7108.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3577.text","..\python\data_random\3577.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6660.text","..\python\data_random\6660.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7270.text","..\python\data_random\7270.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7560.text","..\python\data_random\7560.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8766.text","..\python\data_random\8766.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2160.text","..\python\data_random\2160.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2750.text","..\python\data_random\2750.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3793.text","..\python\data_random\3793.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1897.text","..\python\data_random\1897.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5556.text","..\python\data_random\5556.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2861.text","..\python\data_random\2861.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1330.text","..\python\data_random\1330.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5142.text","..\python\data_random\5142.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5831.text","..\python\data_random\5831.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2857.text","..\python\data_random\2857.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4030.text","..\python\data_random\4030.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6212.text","..\python\data_random\6212.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8019.text","..\python\data_random\8019.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9849.text","..\python\data_random\9849.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3935.text","..\python\data_random\3935.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\530.text","..\python\data_random\530.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5434.text","..\python\data_random\5434.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7741.text","..\python\data_random\7741.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9057.text","..\python\data_random\9057.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2232.text","..\python\data_random\2232.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3497.text","..\python\data_random\3497.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\138.text","..\python\data_random\138.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4889.text","..\python\data_random\4889.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8556.text","..\python\data_random\8556.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3377.text","..\python\data_random\3377.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7472.text","..\python\data_random\7472.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9010.text","..\python\data_random\9010.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8816.text","..\python\data_random\8816.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7183.text","..\python\data_random\7183.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\108.text","..\python\data_random\108.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5098.text","..\python\data_random\5098.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8501.text","..\python\data_random\8501.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5183.text","..\python\data_random\5183.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4148.text","..\python\data_random\4148.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4567.text","..\python\data_random\4567.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5965.text","..\python\data_random\5965.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9426.text","..\python\data_random\9426.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6870.text","..\python\data_random\6870.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9365.text","..\python\data_random\9365.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8727.text","..\python\data_random\8727.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4641.text","..\python\data_random\4641.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4540.text","..\python\data_random\4540.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8536.text","..\python\data_random\8536.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\157.text","..\python\data_random\157.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\336.text","..\python\data_random\336.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1049.text","..\python\data_random\1049.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2790.text","..\python\data_random\2790.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6886.text","..\python\data_random\6886.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1629.text","..\python\data_random\1629.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2267.text","..\python\data_random\2267.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4317.text","..\python\data_random\4317.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4191.text","..\python\data_random\4191.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7594.text","..\python\data_random\7594.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1045.text","..\python\data_random\1045.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6841.text","..\python\data_random\6841.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4000.text","..\python\data_random\4000.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9219.text","..\python\data_random\9219.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3217.text","..\python\data_random\3217.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3437.text","..\python\data_random\3437.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5180.text","..\python\data_random\5180.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\275.text","..\python\data_random\275.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8341.text","..\python\data_random\8341.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9885.text","..\python\data_random\9885.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8149.text","..\python\data_random\8149.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4882.text","..\python\data_random\4882.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7213.text","..\python\data_random\7213.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4350.text","..\python\data_random\4350.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6784.text","..\python\data_random\6784.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7428.text","..\python\data_random\7428.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\335.text","..\python\data_random\335.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4413.text","..\python\data_random\4413.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2853.text","..\python\data_random\2853.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2816.text","..\python\data_random\2816.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6778.text","..\python\data_random\6778.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8098.text","..\python\data_random\8098.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\988.text","..\python\data_random\988.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3617.text","..\python\data_random\3617.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3300.text","..\python\data_random\3300.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2499.text","..\python\data_random\2499.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9523.text","..\python\data_random\9523.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4542.text","..\python\data_random\4542.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6491.text","..\python\data_random\6491.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1886.text","..\python\data_random\1886.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1327.text","..\python\data_random\1327.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9959.text","..\python\data_random\9959.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3143.text","..\python\data_random\3143.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2433.text","..\python\data_random\2433.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4349.text","..\python\data_random\4349.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6368.text","..\python\data_random\6368.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\483.text","..\python\data_random\483.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3601.text","..\python\data_random\3601.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8968.text","..\python\data_random\8968.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6685.text","..\python\data_random\6685.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\271.text","..\python\data_random\271.text","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6265.text","..\python\data_random\6265.text","4"
