"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0518.txt","..\python\dataset_copy\4_0518.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0519.txt","..\python\dataset_copy\4_0519.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0520.txt","..\python\dataset_copy\4_0520.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0521.txt","..\python\dataset_copy\4_0521.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0522.txt","..\python\dataset_copy\4_0522.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0523.txt","..\python\dataset_copy\4_0523.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0524.txt","..\python\dataset_copy\4_0524.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0525.txt","..\python\dataset_copy\4_0525.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0526.txt","..\python\dataset_copy\4_0526.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0527.txt","..\python\dataset_copy\4_0527.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0528.txt","..\python\dataset_copy\4_0528.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0529.txt","..\python\dataset_copy\4_0529.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0530.txt","..\python\dataset_copy\4_0530.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0531.txt","..\python\dataset_copy\4_0531.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0532.txt","..\python\dataset_copy\4_0532.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0533.txt","..\python\dataset_copy\4_0533.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0534.txt","..\python\dataset_copy\4_0534.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0535.txt","..\python\dataset_copy\4_0535.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0536.txt","..\python\dataset_copy\4_0536.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0537.txt","..\python\dataset_copy\4_0537.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0538.txt","..\python\dataset_copy\4_0538.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0539.txt","..\python\dataset_copy\4_0539.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0540.txt","..\python\dataset_copy\4_0540.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0541.txt","..\python\dataset_copy\4_0541.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0542.txt","..\python\dataset_copy\4_0542.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0543.txt","..\python\dataset_copy\4_0543.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0544.txt","..\python\dataset_copy\4_0544.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0545.txt","..\python\dataset_copy\4_0545.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0546.txt","..\python\dataset_copy\4_0546.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0547.txt","..\python\dataset_copy\4_0547.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0548.txt","..\python\dataset_copy\4_0548.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0549.txt","..\python\dataset_copy\4_0549.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0550.txt","..\python\dataset_copy\4_0550.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0551.txt","..\python\dataset_copy\4_0551.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0552.txt","..\python\dataset_copy\4_0552.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0553.txt","..\python\dataset_copy\4_0553.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0554.txt","..\python\dataset_copy\4_0554.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0555.txt","..\python\dataset_copy\4_0555.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0556.txt","..\python\dataset_copy\4_0556.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0557.txt","..\python\dataset_copy\4_0557.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0558.txt","..\python\dataset_copy\4_0558.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0559.txt","..\python\dataset_copy\4_0559.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0560.txt","..\python\dataset_copy\4_0560.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0561.txt","..\python\dataset_copy\4_0561.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0562.txt","..\python\dataset_copy\4_0562.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0563.txt","..\python\dataset_copy\4_0563.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0564.txt","..\python\dataset_copy\4_0564.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0565.txt","..\python\dataset_copy\4_0565.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0566.txt","..\python\dataset_copy\4_0566.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0567.txt","..\python\dataset_copy\4_0567.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0568.txt","..\python\dataset_copy\4_0568.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0569.txt","..\python\dataset_copy\4_0569.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0570.txt","..\python\dataset_copy\4_0570.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0571.txt","..\python\dataset_copy\4_0571.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0572.txt","..\python\dataset_copy\4_0572.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0573.txt","..\python\dataset_copy\4_0573.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0574.txt","..\python\dataset_copy\4_0574.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0575.txt","..\python\dataset_copy\4_0575.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0576.txt","..\python\dataset_copy\4_0576.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0577.txt","..\python\dataset_copy\4_0577.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0578.txt","..\python\dataset_copy\4_0578.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0579.txt","..\python\dataset_copy\4_0579.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0580.txt","..\python\dataset_copy\4_0580.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0581.txt","..\python\dataset_copy\4_0581.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0582.txt","..\python\dataset_copy\4_0582.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0583.txt","..\python\dataset_copy\4_0583.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0584.txt","..\python\dataset_copy\4_0584.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0585.txt","..\python\dataset_copy\4_0585.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0586.txt","..\python\dataset_copy\4_0586.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0587.txt","..\python\dataset_copy\4_0587.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0588.txt","..\python\dataset_copy\4_0588.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0589.txt","..\python\dataset_copy\4_0589.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0590.txt","..\python\dataset_copy\4_0590.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0591.txt","..\python\dataset_copy\4_0591.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0592.txt","..\python\dataset_copy\4_0592.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0593.txt","..\python\dataset_copy\4_0593.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0594.txt","..\python\dataset_copy\4_0594.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0595.txt","..\python\dataset_copy\4_0595.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0596.txt","..\python\dataset_copy\4_0596.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0597.txt","..\python\dataset_copy\4_0597.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0598.txt","..\python\dataset_copy\4_0598.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0599.txt","..\python\dataset_copy\4_0599.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0600.txt","..\python\dataset_copy\4_0600.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0601.txt","..\python\dataset_copy\4_0601.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0602.txt","..\python\dataset_copy\4_0602.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0603.txt","..\python\dataset_copy\4_0603.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0604.txt","..\python\dataset_copy\4_0604.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0605.txt","..\python\dataset_copy\4_0605.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0606.txt","..\python\dataset_copy\4_0606.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0607.txt","..\python\dataset_copy\4_0607.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0608.txt","..\python\dataset_copy\4_0608.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0609.txt","..\python\dataset_copy\4_0609.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0610.txt","..\python\dataset_copy\4_0610.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0611.txt","..\python\dataset_copy\4_0611.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0612.txt","..\python\dataset_copy\4_0612.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0613.txt","..\python\dataset_copy\4_0613.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0614.txt","..\python\dataset_copy\4_0614.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0615.txt","..\python\dataset_copy\4_0615.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0616.txt","..\python\dataset_copy\4_0616.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0617.txt","..\python\dataset_copy\4_0617.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0618.txt","..\python\dataset_copy\4_0618.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\4_0619.txt","..\python\dataset_copy\4_0619.txt","4"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0001.txt","..\python\dataset_copy\5_0001.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0002.txt","..\python\dataset_copy\5_0002.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0003.txt","..\python\dataset_copy\5_0003.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0004.txt","..\python\dataset_copy\5_0004.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0005.txt","..\python\dataset_copy\5_0005.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0006.txt","..\python\dataset_copy\5_0006.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0007.txt","..\python\dataset_copy\5_0007.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0008.txt","..\python\dataset_copy\5_0008.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0009.txt","..\python\dataset_copy\5_0009.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0010.txt","..\python\dataset_copy\5_0010.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0011.txt","..\python\dataset_copy\5_0011.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0012.txt","..\python\dataset_copy\5_0012.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0013.txt","..\python\dataset_copy\5_0013.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0014.txt","..\python\dataset_copy\5_0014.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0015.txt","..\python\dataset_copy\5_0015.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0016.txt","..\python\dataset_copy\5_0016.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0017.txt","..\python\dataset_copy\5_0017.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0018.txt","..\python\dataset_copy\5_0018.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0019.txt","..\python\dataset_copy\5_0019.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0020.txt","..\python\dataset_copy\5_0020.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0021.txt","..\python\dataset_copy\5_0021.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0022.txt","..\python\dataset_copy\5_0022.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0023.txt","..\python\dataset_copy\5_0023.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0024.txt","..\python\dataset_copy\5_0024.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0025.txt","..\python\dataset_copy\5_0025.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0026.txt","..\python\dataset_copy\5_0026.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0027.txt","..\python\dataset_copy\5_0027.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0028.txt","..\python\dataset_copy\5_0028.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0029.txt","..\python\dataset_copy\5_0029.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0030.txt","..\python\dataset_copy\5_0030.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0031.txt","..\python\dataset_copy\5_0031.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0032.txt","..\python\dataset_copy\5_0032.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0033.txt","..\python\dataset_copy\5_0033.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0034.txt","..\python\dataset_copy\5_0034.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0035.txt","..\python\dataset_copy\5_0035.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0036.txt","..\python\dataset_copy\5_0036.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0037.txt","..\python\dataset_copy\5_0037.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0038.txt","..\python\dataset_copy\5_0038.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0039.txt","..\python\dataset_copy\5_0039.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0040.txt","..\python\dataset_copy\5_0040.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0041.txt","..\python\dataset_copy\5_0041.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0042.txt","..\python\dataset_copy\5_0042.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0043.txt","..\python\dataset_copy\5_0043.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0044.txt","..\python\dataset_copy\5_0044.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0045.txt","..\python\dataset_copy\5_0045.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0046.txt","..\python\dataset_copy\5_0046.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0047.txt","..\python\dataset_copy\5_0047.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0048.txt","..\python\dataset_copy\5_0048.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0049.txt","..\python\dataset_copy\5_0049.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0050.txt","..\python\dataset_copy\5_0050.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0051.txt","..\python\dataset_copy\5_0051.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0052.txt","..\python\dataset_copy\5_0052.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0053.txt","..\python\dataset_copy\5_0053.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0054.txt","..\python\dataset_copy\5_0054.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0055.txt","..\python\dataset_copy\5_0055.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0056.txt","..\python\dataset_copy\5_0056.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0057.txt","..\python\dataset_copy\5_0057.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0058.txt","..\python\dataset_copy\5_0058.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0059.txt","..\python\dataset_copy\5_0059.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0060.txt","..\python\dataset_copy\5_0060.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0061.txt","..\python\dataset_copy\5_0061.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0062.txt","..\python\dataset_copy\5_0062.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0063.txt","..\python\dataset_copy\5_0063.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0064.txt","..\python\dataset_copy\5_0064.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0065.txt","..\python\dataset_copy\5_0065.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0066.txt","..\python\dataset_copy\5_0066.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0067.txt","..\python\dataset_copy\5_0067.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0068.txt","..\python\dataset_copy\5_0068.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0069.txt","..\python\dataset_copy\5_0069.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0070.txt","..\python\dataset_copy\5_0070.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0071.txt","..\python\dataset_copy\5_0071.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0072.txt","..\python\dataset_copy\5_0072.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0073.txt","..\python\dataset_copy\5_0073.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0074.txt","..\python\dataset_copy\5_0074.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0075.txt","..\python\dataset_copy\5_0075.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0076.txt","..\python\dataset_copy\5_0076.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0077.txt","..\python\dataset_copy\5_0077.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0078.txt","..\python\dataset_copy\5_0078.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0079.txt","..\python\dataset_copy\5_0079.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0080.txt","..\python\dataset_copy\5_0080.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0081.txt","..\python\dataset_copy\5_0081.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0082.txt","..\python\dataset_copy\5_0082.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0083.txt","..\python\dataset_copy\5_0083.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0084.txt","..\python\dataset_copy\5_0084.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0085.txt","..\python\dataset_copy\5_0085.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0086.txt","..\python\dataset_copy\5_0086.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0087.txt","..\python\dataset_copy\5_0087.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0088.txt","..\python\dataset_copy\5_0088.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0089.txt","..\python\dataset_copy\5_0089.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0090.txt","..\python\dataset_copy\5_0090.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0091.txt","..\python\dataset_copy\5_0091.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0092.txt","..\python\dataset_copy\5_0092.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0093.txt","..\python\dataset_copy\5_0093.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0094.txt","..\python\dataset_copy\5_0094.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0095.txt","..\python\dataset_copy\5_0095.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0096.txt","..\python\dataset_copy\5_0096.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0097.txt","..\python\dataset_copy\5_0097.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0098.txt","..\python\dataset_copy\5_0098.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0099.txt","..\python\dataset_copy\5_0099.txt","5"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\5_0100.txt","..\python\dataset_copy\5_0100.txt","5"
